110	5942	3	6.92
285	1131	4	19.91
182	213	6	8.09
6187	102	4	6.75
128	968	6	10.11
106	2358	9	14.97
1714	136	3	7.48
544	205	15	83.57
5819	129	3	13.92
262	5759	4	39.47
121	3769	3	7.83
118	498	13	13.54
297	669	3	9.81
116	4859	5	23.93
108	8167	3	9.65
680	286	3	10.4
825	509	5	30.99
736	135	5	8.65
5844	118	3	9.68
304	479	3	8.39
382	12	41	7.1
138	192	18	22
1875	222	3	14.17
142	352	7	8.43
1836	2704	4	42.19
1198	190	3	10.76
1449	103	14	13.22
9	1816	5	6.95
6863	115	3	13.13
106	7087	3	6.9
7384	106	3	6.9
149	1822	3	8.3
193	1594	3	11.2
315	856	3	11.61
548	211	5	15.85
114	4423	3	7
8027	110	3	11.08
341	528	7	36.59
3425	106	6	8.82
387	333	3	7.72
245	235	5	10.13
111	561	13	11.16
1157	152	4	11.42
7814	109	3	10.28
690	291	3	9.88
108	2575	5	6.83
129	274	12	12.34
341	2887	3	20.53
735	344	3	11.78
756	232	4	14.58
515	340	3	9.23
1088	140	4	8.14
2618	9	5	9.19
106	5697	4	9.2
3294	21	3	23.44
999	234	3	10.86
136	2238	3	7.48
9	2145	8	20.67
112	1466	6	7.2
130	989	22	128.07
185	223	6	8.5
3340	157	3	13.61
2387	8	8	23.38
955	112	8	8.22
3829	102	5	8.43
1137	2279	4	38.68
258	525	5	18.65
1105	226	3	11.03
139	239	10	9.89
8	4274	4	11.68
344	1251	3	14.17
487	346	3	9.18
1105	112	7	6.73
4502	119	3	9.53
107	191	44	9.21
104	2006	9	7.84
9	2580	5	9.19
258	272	7	20.84
569	121	19	58.46
106	3309	6	8.82
101	3434	7	7.23
125	193	18	11.85
2173	140	3	8.24
519	188	4	10.19
10	141	15	18.92
7266	106	3	6.9
377	160	7	14.19
134	3770	3	12.2
341	197	9	31.63
102	109	872	25.27
685	117	10	11.31
2969	107	5	7.73
1732	165	3	11.71
135	548	6	9.1
554	111	13	10.61
1461	132	5	12.07
5458	115	3	8.87
762	2932	8	96.58
675	391	3	12.36
7	5850	3	7.56
136	819	5	8.75
273	791	3	10.12
4694	109	4	9.11
106	8055	3	6.9
125	3080	3	7.4
200	1658	3	12.37
118	5844	3	9.68
316	395	3	7.92
1349	246	3	12.76
1438	418	3	16.84
12	273	75	50.48
138	441	7	9.63
120	2000	4	7.13
105	4806	5	11.01
614	135	5	7.22
12	16	294	6.76
238	2648	3	16.56
825	143	4	7.1
6972	107	3	9.06
3430	12	7	8.73
2401	154	3	11.34
222	298	4	6.79
116	275	20	16.61
128	2551	3	6.75
131	7228	3	18.97
212	176	11	22.33
1862	106	13	29.93
106	767	25	37.38
142	107	94	12.61
631	12	28	12.47
128	2431	3	6.75
1779	155	3	10.3
5820	104	4	8.32
441	182	4	8.3
271	108	44	42.49
620	161	4	8.25
787	205	3	8.79
991	104	13	7.25
153	934	4	9.32
308	537	3	9.31
1183	191	3	9.61
117	4247	3	7.63
7	239	24	9.46
110	6027	3	6.92
147	654	6	13.99
161	284	6	7.79
5091	9	3	8.04
397	101	41	8.69
3678	102	4	6.75
146	487	6	10.86
152	134	94	373.97
1306	7	7	7.43
111	5908	3	8
146	353	6	7.66
620	3942	3	26.26
1343	5282	4	52.04
341	457	3	9.11
548	135	6	9.1
161	4071	3	15.41
110	4	40	56.66
1503	103	13	11.86
962	133	5	9.26
1575	117	5	7.58
177	1852	3	11.21
180	767	6	21.89
162	130	19	7.94
105	5753	4	8.8
102	477	35	22.7
1634	12	13	16.22
8	6964	3	12.3
305	526	3	9.01
3531	1663	3	31.81
281	296	5	13.39
106	1660	11	13.05
236	668	5	19.47
2830	321	3	20.66
264	695	8	43
6223	106	3	6.9
1057	195	3	9.22
106	1864	10	11.25
1944	202	3	13.38
427	106	35	27.87
130	2338	4	11.72
156	1782	3	9.04
101	1878	12	12.4
2618	8	5	9.25
134	1224	4	8.57
1700	315	3	15.5
904	6	3	11.88
122	3753	3	7.97
740	205	3	7.97
6	10	8	21.21
116	4090	3	8
4033	104	6	12.47
465	102	30	10.23
2387	9	8	23.28
141	203	14	17.58
221	261	10	33.48
17	640	5	9.4
127	2540	3	8.11
225	606	3	7.71
102	3997	5	8.43
119	634	8	9.27
105	209	55	8.64
171	193	8	9.45
1404	101	15	9.83
254	855	3	10.01
344	184	6	13.32
386	544	4	16.58
215	239	8	20.28
665	344	3	11.17
2803	232	3	17.29
288	234	4	7.77
131	2635	3	8.03
424	374	3	9.62
999	1496	4	31.78
2204	119	4	7.89
1830	155	3	9.23
101	2388	10	10.33
112	153	49	12.9
768	841	22	255.28
3299	565	5	50.25
2348	203	4	22.47
108	1874	7	8.45
450	878	3	14.59
1994	150	3	9.03
5992	106	4	9.2
193	130	20	20.99
117	741	8	6.95
419	345	3	8.29
167	439	4	6.99
226	1647	4	20.29
294	335	4	10.18
234	366	5	14.06
421	1044	3	15.8
102	1299	15	12.47
1449	178	3	9.98
122	124	61	10.41
1154	109	11	15.05
106	949	14	7.23
1254	2494	4	37.59
1378	106	11	7.81
101	810	24	9.1
600	1129	3	18.07
395	404	3	9.39
447	135	7	9.93
330	550	3	9.83
2437	110	7	14.68
6098	106	4	9.2
341	1524	14	147.87
250	850	3	10.41
167	139	15	9.67
12	152	163	44.83
16	2840	4	16.62
275	434	3	6.98
865	222	4	14.8
12	251	73	31.99
1427	917	3	20.94
774	206	3	8.32
116	208	22	11.18
217	1479	3	12.44
6971	395	3	31.97
2161	683	3	22.11
1101	717	6	46.39
102	5865	4	6.75
1703	207	3	13.58
105	576	24	14.18
620	182	3	6.79
161	157	12	9.85
105	501	24	9.2
738	2306	3	23.42
298	134	9	10.33
6878	108	3	9.65
406	196	4	7.65
1355	151	3	7.36
231	1224	3	11.64
676	102	23	12.42
211	1359	3	11.62
106	4666	5	11.5
188	987	5	19.77
104	604	22	9.87
172	234	6	8.22
108	1620	7	8.45
101	2285	9	9.3
1270	17	4	9.95
103	3502	5	8.19
152	212	8	8.1
5091	8	3	8.08
103	3450	7	11.47
868	514	3	14.64
113	1879	5	7.77
651	182	3	6.79
438	131	8	10.57
295	104	40	14.66
2739	142	3	9.86
57	883	4	16.6
651	116	10	11.8
3844	149	3	13.66
568	1021	3	16.45
438	276	3	7.09
276	324	7	24.54
12	3831	6	7.48
161	1427	3	8.68
248	468	5	17.68
694	101	26	10.57
205	108	37	9.46
2304	1109	3	29.08
221	565	7	32.02
569	102	21	6.63
514	116	10	7.9
211	387	4	8.21
602	254	3	8.67
108	1001	11	9.8
638	224	3	8.09
788	1636	4	32.6
108	1061	10	7.21
134	3827	3	12.2
1202	227	4	19.56
413	339	3	7.74
129	4937	3	11.79
377	281	5	16.29
972	109	10	7.25
685	106	21	15.54
3674	111	3	8
12	1596	13	7.51
299	491	3	8.68
263	118	16	7.62
112	6006	3	8.26
995	227	5	25.69
1446	111	7	10.03
3028	130	3	9.27
5154	110	3	6.92
1243	156	4	12.23
109	1280	11	18.04
817	434	5	27.43
165	310	6	9.85
159	357	6	9.19
146	1703	3	8.28
172	2086	11	92.61
130	160	21	10.85
1643	187	3	11.43
5166	113	3	8.61
3544	16	3	8.88
130	106	197	25.32
1171	106	17	24.52
688	152	5	11.88
1783	118	5	7.6
1337	730	3	20.68
232	12	76	22.96
231	1020	3	10.74
140	237	36	126.59
110	4280	4	10.11
12	3197	7	8.73
276	711	3	9.66
7885	106	3	6.9
503	169	5	11.3
1824	16	3	11.51
411	816	4	20.11
102	4430	5	8.43
5658	110	3	6.92
1000	132	5	8.51
6046	104	4	8.32
2420	3483	3	34.9
104	5790	4	8.32
104	3735	5	10.39
2153	142	4	13.95
9	102	671	45.9
1781	151	3	8.97
264	517	4	13.98
306	431	3	7.58
103	449	32	9.97
118	5261	3	9.68
300	315	4	9.93
2823	849	4	36.87
1451	166	3	9.63
110	7084	3	11.08
305	784	4	18.81
4446	131	3	12.41
1873	123	4	7.46
120	170	23	9.53
107	2499	6	8.17
110	1021	9	7.95
187	1307	3	9.87
114	2936	5	12.23
117	1321	6	7.46
460	390	3	9.7
482	1731	5	37.35
106	340	37	17.68
212	667	3	7.44
101	407	44	13.54
156	248	14	32.69
109	4918	5	17.14
104	5027	4	8.32
9	1512	7	11.17
2071	101	9	9.3
988	189	3	9.2
106	136	154	16.17
3355	116	4	10.15
112	2299	5	8.3
2705	104	7	6.76
5315	272	4	38.73
366	245	4	10.11
120	1367	5	9.61
207	2667	3	16.09
366	104	33	12.9
2956	116	4	8.81
4	563	5	19.87
839	203	3	8.53
1603	105	11	10.06
170	178	11	15.92
106	3138	8	18.41
3075	117	4	9.66
2069	127	3	7.2
170	120	23	9.53
237	137	11	10.45
265	12	65	19.16
108	1263	9	8.02
379	235	4	9.84
104	231	51	12.06
289	148	8	10.36
2	4317	3	8.75
1472	130	6	16.71
1528	113	6	8.59
5689	110	3	6.92
392	107	21	7.29
138	2189	3	8.32
119	384	13	14.07
646	1051	3	17.83
1919	122	5	11.14
2242	197	3	14.01
582	124	7	7.83
1182	171	3	8.66
1076	117	8	11.99
1577	109	8	9.48
109	137	96	14.21
160	154	13	9.68
1008	4437	3	30.42
111	5452	3	8
1020	165	4	12.21
108	1433	8	7.13
153	103	127	8.82
2832	16	3	8.88
1095	185	4	14.17
453	152	7	16.05
140	1115	4	8.14
1095	111	8	8.32
692	222	3	8.92
117	4966	3	7.63
142	1043	4	8.19
978	232	4	16.19
274	449	3	7.34
101	304	55	9.02
517	336	3	10.32
3143	101	8	8.26
902	101	18	6.82
1571	17	3	7.24
7480	112	3	12.5
200	142	12	12.77
588	203	3	6.77
234	980	3	10.86
476	376	3	10.64
8	1394	6	6.9
177	454	4	8.05
123	436	10	10.94
1217	2	8	11.51
2165	8	5	7
117	2	165	28.05
292	205	12	43.81
117	161	73	108.47
4948	129	3	11.79
330	808	3	12.23
396	7	25	33.35
881	102	18	14.02
239	1116	3	12.7
1462	108	8	7.13
459	4341	5	54.61
103	126	303	21.18
236	102	55	9.8
108	2962	5	6.83
104	5995	4	8.32
1175	238	3	11.32
103	270	49	10.33
120	494	10	10.92
117	1575	5	7.58
8	131	81	13.51
144	161	15	10.18
1772	212	3	13.05
888	136	7	17.33
315	544	3	9.09
157	2019	5	22.37
245	687	3	9.27
6	700	3	10.49
288	2086	11	110.3
553	288	3	9.07
1960	110	6	7.59
4180	109	4	9.11
6311	133	3	19.08
108	12	1176	25.68
159	111	51	18.44
267	520	3	8.3
116	3528	4	10.15
119	1458	5	8.34
5362	366	3	26.78
1834	105	10	10.4
3401	117	4	9.66
124	103	308	25.35
7600	117	3	13.95
213	265	5	8.69
117	1472	8	16.7
12	1626	13	10.55
3890	109	4	9.11
1298	122	5	7.59
105	3359	6	8.28
180	103	94	22.89
1222	117	6	8.1
4030	12	6	7.48
2693	167	3	13.04
472	118	10	7.39
127	319	12	12.07
163	379	5	7.63
9	393	15	8.37
1731	176	3	11.14
1675	107	7	7.34
103	111	631	10.88
2179	106	9	11.8
102	2304	7	6.91
802	108	12	7.51
2540	7	4	7.02
802	163	7	24.21
364	1196	3	14.66
161	1777	3	9.95
1006	142	4	7.86
107	1003	9	7.68
5	5048	4	39.36
184	344	6	13.32
284	241	5	11.1
183	1357	3	10.14
102	2228	9	7
153	1408	3	8.46
110	2601	5	7.48
346	503	4	14.52
281	2497	4	27.06
108	215	38	12.7
1464	119	5	8.34
1392	108	8	8.13
6617	583	3	33.85
242	116	19	10.49
296	293	4	9.14
188	1396	3	11.29
569	1023	4	27
108	315	25	9.32
789	236	3	9.55
185	645	4	11.06
105	602	19	7.31
197	647	3	7.47
12	2131	10	7.31
435	21	8	43.64
119	292	12	7.09
110	5334	3	6.92
1863	212	3	13.05
627	694	3	15.22
526	318	3	9.17
288	829	11	75.06
5067	7	3	7.56
243	207	5	9.09
2003	131	3	6.77
1963	8	7	17.33
6137	104	4	8.32
270	182	5	8.21
117	148	40	7.47
1025	185	3	8.34
6038	150	3	17.62
2910	137	3	9.55
738	229	3	9.25
283	384	4	10.54
5213	307	3	30.36
256	430	3	6.69
418	105	27	7.68
112	4457	4	11.93
101	154	170	16.04
131	111	74	6.83
713	3004	3	27.3
106	427	35	27.87
1754	2825	3	32.31
104	2809	6	7.61
110	1827	6	7.59
604	115	11	9.79
2171	103	9	6.65
12	745	29	28.98
2	891	8	7.48
1063	106	13	8.1
421	130	7	7.08
269	801	3	10.26
310	165	6	9.85
132	837	5	7.76
105	4259	4	8.8
1532	444	3	18.14
107	5285	4	12.08
5315	285	4	39.25
156	106	96	9.9
540	785	3	16.17
5901	117	3	9.66
764	118	10	13.8
409	273	3	6.96
106	291	36	6.7
274	283	8	27.11
316	1646	3	16.61
414	1284	3	15.66
131	357	9	10.19
268	393	6	21.01
101	404	45	16.08
324	276	7	24.54
147	224	9	9.82
207	447	4	10.12
545	272	3	8.28
113	320	18	11.46
435	166	4	6.76
1165	138	5	12
1065	136	4	6.86
742	186	3	6.88
106	3091	8	18.41
2141	5563	3	37.28
172	829	12	65.62
104	207	50	6.68
758	209	3	7.98
160	556	4	6.68
2404	129	3	7.45
307	9	20	14.1
2292	102	9	9.81
259	778	3	10.06
1698	125	5	11.81
3209	123	3	7.21
4831	738	3	28.88
2126	131	3	6.77
3395	101	7	7.23
124	512	10	16.03
1386	166	3	8.87
2	3509	6	20.52
6595	1650	3	40.12
458	451	4	17.49
856	315	3	11.61
210	334	5	10.99
458	376	3	10.1
290	327	10	42.2
1546	108	8	8.13
2856	125	3	7.4
929	553	3	15.33
145	2384	3	10.32
232	315	9	31.3
127	2810	3	7.2
366	1409	3	15.97
4354	3255	5	77.63
124	4926	3	12.85
2100	2086	11	171.86
760	704	21	227.79
2	1662	6	8.84
12	1940	12	14.97
208	110	33	12.65
113	5749	3	8.61
114	5095	3	9
127	455	9	9.89
108	4868	4	8.3
1683	594	3	20.08
9	260	20	7.1
103	534	34	28.97
181	817	3	7.3
7966	110	3	11.08
2104	216	3	14.81
246	111	21	7.1
1209	145	3	6.72
730	118	8	6.98
112	1172	10	16.63
4932	118	3	7.65
2569	111	5	9.12
2453	106	8	9.92
373	448	3	8.99
311	1031	3	12.55
331	5	4	10.41
2324	240	3	16.47
276	233	5	11.56
4538	118	4	13.83
601	4323	3	27.48
139	190	12	8.23
8	2329	5	8.02
266	522	3	8.28
107	14	2166	7.05
475	1140	3	16.14
111	129	100	24.92
181	146	13	14.94
106	1951	10	17.08
1683	101	13	8.04
125	3110	3	8.31
9	649	10	6.8
833	358	3	12.56
446	1661	5	35.76
300	671	3	10.8
1305	411	3	15.77
115	4853	3	6.87
104	5293	4	8.32
104	3202	6	7.61
2502	101	9	9.3
4496	114	3	7
448	144	7	11.37
984	10	3	9.35
235	104	46	7.8
102	128	298	34.95
102	331	42	14.34
235	245	5	10.13
138	1318	4	8.66
122	387	12	12.09
103	1706	11	6.97
1188	325	3	13.57
703	320	3	11.01
892	376	3	13.6
106	678	19	15.43
142	129	33	19.34
1826	2	8	20.4
631	138	7	14.18
116	108	226	12.82
128	4503	3	11.04
595	101	29	8.8
222	17	9	7.9
709	841	22	249.98
106	6884	3	6.9
4949	131	3	12.41
947	595	6	42.65
5397	1084	4	51.52
825	173	3	7.05
518	138	5	6.86
157	576	5	10.2
1813	159	3	9.46
2473	101	9	9.3
7593	140	3	20.6
284	3420	3	19.74
797	215	4	14.06
15	9	9	9.22
3178	104	6	7.61
12	7	849	28.22
6944	108	3	9.65
2833	127	4	18.06
313	214	4	6.78
7115	110	3	11.08
224	156	8	8.69
1117	600	4	25.8
109	983	9	7.7
211	1310	3	10.89
118	263	16	7.62
146	375	7	11.13
7094	106	3	6.9
240	2713	3	19.08
119	933	9	17.6
