28	1128
53	1129
14	1130
29	1131
21	1132
107	1133
6	1134
2	1135
104	1136
56	1137
4	1138
83	1139
25	1140
37	1141
2	1142
247	1143
36	1144
5	1145
177	1146
83	1147
14	1148
116	1149
23	1150
14	1151
4	1152
1	1153
51	1154
4	1155
22	1156
18	1157
44	1158
37	1159
70	1160
88	1161
7	1162
414	1163
52	1164
94	1165
80	1166
12	1167
5	1168
11	1169
6	1170
1	1171
4	1172
2	1173
116	1174
21	1175
161	1176
282	1177
87	1178
518	1179
53	1180
36	1181
4	1182
29	1183
11	1184
204	1185
218	1186
9	1187
17	1188
41	1189
153	1190
2	1191
31	1192
4	1193
161	1194
30	1195
233	1196
22	1197
14	1198
99	1199
20	1200
98	1201
2	1202
69	1203
1	1204
7	1205
3	1206
21	1207
52	1208
9	1209
357	1210
98	1211
44	1212
2	1213
38	1214
60	1215
6	1216
3	1217
1	1218
3	1219
23	1220
147	1221
58	1222
7	1223
175	1224
124	1225
6	1226
78	1227
54	1228
2	1229
103	1230
474	1231
66	1232
38	1233
60	1234
41	1235
94	1236
32	1237
7	1238
4	1239
32	1240
1	1241
8	1242
40	1243
35	1244
53	1245
113	1246
5	1247
89	1248
224	1249
13	1250
2	1251
9	1252
38	1253
9	1254
27	1255
253	1256
2	1257
4	1258
99	1259
384	1260
409	1261
73	1262
43	1263
36	1264
1	1265
45	1266
18	1267
26	1268
228	1269
129	1270
1	1271
154	1272
264	1273
52	1274
192	1275
9	1276
85	1277
86	1278
130	1279
15	1280
253	1281
25	1282
145	1283
8	1284
571	1285
91	1286
3	1287
8	1288
134	1289
32	1290
6	1291
30	1292
4	1293
17	1294
107	1295
102	1296
226	1297
153	1298
18	1299
472	1300
36	1301
20	1302
191	1303
229	1304
1	1305
126	1306
49	1307
89	1308
444	1309
23	1310
34	1311
224	1312
56	1313
18	1314
20	1315
96	1316
18	1317
48	1318
196	1319
12	1320
129	1321
284	1322
378	1323
69	1324
16	1325
53	1326
526	1327
40	1328
18	1329
83	1330
15	1331
71	1332
140	1333
327	1334
73	1335
133	1336
70	1337
51	1338
142	1339
68	1340
12	1341
102	1342
82	1343
22	1344
278	1345
1	1346
22	1347
151	1348
103	1349
53	1350
53	1351
30	1352
21	1353
2	1354
10	1355
325	1356
21	1357
5	1358
8	1359
13	1360
23	1361
70	1362
13	1363
1	1364
1	1365
16	1366
26	1367
4	1368
74	1369
337	1370
256	1371
61	1372
92	1373
94	1374
350	1375
1	1376
466	1377
7	1378
56	1379
4	1380
310	1381
138	1382
11	1383
23	1384
1	1385
9	1386
36	1387
113	1388
20	1389
8	1390
203	1391
42	1392
1	1393
12	1394
76	1395
21	1396
20	1397
90	1398
55	1399
1	1400
1	1401
585	1402
490	1403
10	1404
73	1405
233	1406
343	1407
9	1408
17	1409
7	1410
16	1411
123	1412
9	1413
39	1414
13	1415
211	1416
50	1417
5	1418
409	1419
12	1420
5	1421
19	1422
15	1423
37	1424
322	1425
72	1426
10	1427
251	1428
5	1429
18	1430
1	1431
31	1432
164	1433
1	1434
81	1435
15	1436
600	1437
7	1438
89	1439
26	1440
352	1441
28	1442
1	1443
26	1444
84	1445
12	1446
29	1447
27	1448
135	1449
45	1450
99	1451
1	1452
5	1453
8	1454
11	1455
2	1456
19	1457
52	1458
5	1459
234	1460
29	1461
267	1462
74	1463
3	1464
90	1465
32	1466
58	1467
177	1468
59	1469
38	1470
14	1471
42	1472
2	1473
53	1474
149	1475
9	1476
231	1477
2	1478
36	1479
14	1480
47	1481
1	1482
5	1483
2	1484
6	1485
98	1486
7	1487
97	1488
63	1489
15	1490
7	1491
15	1492
2	1493
247	1494
89	1495
4	1496
88	1497
158	1498
3	1499
64	1500
104	1501
56	1502
62	1503
10	1504
244	1505
11	1506
42	1507
59	1508
106	1509
4	1510
22	1511
14	1512
9	1513
66	1514
7	1515
2	1516
3	1517
1	1518
140	1519
8	1520
68	1521
118	1522
52	1523
45	1524
7	1525
50	1526
18	1527
250	1528
2	1529
31	1530
31	1531
1	1532
11	1533
72	1534
15	1535
101	1536
4	1537
19	1538
6	1539
315	1540
291	1541
30	1542
155	1543
598	1544
30	1545
115	1546
2	1547
30	1548
2	1549
5	1550
331	1551
4	1552
2	1553
236	1554
34	1555
5	1556
155	1557
36	1558
11	1559
2	1560
149	1561
33	1562
21	1563
326	1564
30	1565
2	1566
21	1567
2	1568
20	1569
1	1570
295	1571
292	1572
6	1573
130	1574
52	1575
2	1576
331	1577
9	1578
31	1579
50	1580
74	1581
2	1582
59	1583
2	1584
528	1585
7	1586
16	1587
3	1588
1	1589
2	1590
123	1591
33	1592
75	1593
99	1594
289	1595
48	1596
5	1597
26	1598
4	1599
41	1600
22	1601
3	1602
2	1603
10	1604
316	1605
6	1606
23	1607
36	1608
22	1609
42	1610
106	1611
8	1612
10	1613
93	1614
2	1615
16	1616
60	1617
70	1618
110	1619
28	1620
54	1621
2	1622
295	1623
8	1624
19	1625
70	1626
55	1627
85	1628
418	1629
80	1630
1	1631
142	1632
102	1633
2	1634
564	1635
187	1636
29	1637
61	1638
107	1639
12	1640
92	1641
10	1642
197	1643
2	1644
135	1645
64	1646
9	1647
87	1648
3	1649
52	1650
2	1651
317	1652
7	1653
148	1654
3	1655
3	1656
2	1657
32	1658
1	1659
188	1660
114	1661
163	1662
126	1663
46	1664
18	1665
10	1666
8	1667
12	1668
6	1669
15	1670
35	1671
126	1672
14	1673
169	1674
36	1675
1	1676
23	1677
17	1678
4	1679
3	1680
317	1681
37	1682
4	1683
24	1684
72	1685
1	1686
30	1687
57	1688
4	1689
154	1690
16	1691
1	1692
138	1693
95	1694
10	1695
330	1696
125	1697
1	1698
9	1699
90	1700
5	1701
6	1702
63	1703
69	1704
6	1705
4	1706
4	1707
47	1708
32	1709
6	1710
3	1711
6	1712
76	1713
18	1714
73	1715
3	1716
3	1717
16	1718
1	1719
70	1720
138	1721
12	1722
1	1723
3	1724
194	1725
1	1726
37	1727
1	1728
10	1729
269	1730
101	1731
140	1732
172	1733
259	1734
30	1735
79	1736
24	1737
1	1738
36	1739
37	1740
37	1741
63	1742
25	1743
71	1744
3	1745
16	1746
14	1747
2	1748
30	1749
98	1750
2	1751
6	1752
493	1753
59	1754
149	1755
24	1756
5	1757
3	1758
39	1759
75	1760
21	1761
2	1762
40	1763
3	1764
83	1765
20	1766
80	1767
31	1768
8	1769
155	1770
17	1771
15	1772
13	1773
21	1774
153	1775
25	1776
11	1777
255	1778
45	1779
64	1780
9	1781
5	1782
459	1783
29	1784
2	1785
2	1786
131	1787
29	1788
7	1789
4	1790
14	1791
5	1792
3	1793
183	1794
226	1795
83	1796
5	1797
195	1798
3	1799
14	1800
3	1801
22	1802
96	1803
55	1804
12	1805
111	1806
65	1807
26	1808
6	1809
34	1810
81	1811
126	1812
52	1813
75	1814
71	1815
108	1816
100	1817
4	1818
77	1819
15	1820
5	1821
38	1822
21	1823
92	1824
38	1825
8	1826
36	1827
31	1828
63	1829
13	1830
36	1831
43	1832
1	1833
2	1834
45	1835
42	1836
7	1837
13	1838
9	1839
3	1840
134	1841
141	1842
150	1843
16	1844
40	1845
209	1846
249	1847
238	1848
42	1849
122	1850
105	1851
105	1852
333	1853
27	1854
163	1855
110	1856
118	1857
85	1858
1	1859
24	1860
18	1861
2	1862
2	1863
1	1864
10	1865
263	1866
1	1867
66	1868
141	1869
14	1870
131	1871
79	1872
172	1873
162	1874
62	1875
221	1876
1	1877
81	1878
14	1879
51	1880
120	1881
3	1882
115	1883
114	1884
91	1885
91	1886
346	1887
177	1888
112	1889
1	1890
109	1891
35	1892
8	1893
19	1894
61	1895
3	1896
15	1897
429	1898
183	1899
23	1900
127	1901
21	1902
62	1903
181	1904
145	1905
18	1906
33	1907
117	1908
114	1909
93	1910
2	1911
118	1912
29	1913
41	1914
14	1915
291	1916
1	1917
16	1918
103	1919
53	1920
38	1921
9	1922
76	1923
65	1924
27	1925
219	1926
200	1927
46	1928
71	1929
13	1930
66	1931
2	1932
340	1933
25	1934
307	1935
240	1936
105	1937
42	1938
4	1939
6	1940
4	1941
266	1942
11	1943
257	1944
160	1945
54	1946
1	1947
34	1948
26	1949
6	1950
3	1951
156	1952
2	1953
19	1954
1	1955
8	1956
344	1957
1	1958
35	1959
106	1960
42	1961
326	1962
330	1963
63	1964
97	1965
97	1966
3	1967
90	1968
27	1969
12	1970
93	1971
50	1972
168	1973
101	1974
1	1975
98	1976
180	1977
1	1978
20	1979
16	1980
38	1981
7	1982
27	1983
112	1984
20	1985
4	1986
55	1987
40	1988
193	1989
15	1990
198	1991
50	1992
2	1993
46	1994
37	1995
1	1996
29	1997
79	1998
11	1999
5	2000
20	2001
62	2002
5	2003
205	2004
33	2005
290	2006
1	2007
2	2008
4	2009
76	2010
588	2011
240	2012
278	2013
153	2014
59	2015
1	2016
49	2017
5	2018
2	2019
22	2020
36	2021
48	2022
152	2023
38	2024
120	2025
1	2026
42	2027
46	2028
26	2029
70	2030
283	2031
44	2032
32	2033
430	2034
71	2035
181	2036
8	2037
73	2038
4	2039
4	2040
129	2041
41	2042
126	2043
1	2044
6	2045
591	2046
31	2047
32	2048
85	2049
5	2050
248	2051
7	2052
115	2053
5	2054
154	2055
108	2056
35	2057
98	2058
7	2059
20	2060
6	2061
475	2062
50	2063
1	2064
53	2065
311	2066
10	2067
362	2068
49	2069
92	2070
206	2071
66	2072
72	2073
13	2074
141	2075
59	2076
361	2077
9	2078
6	2079
6	2080
75	2081
5	2082
30	2083
216	2084
44	2085
2	2086
14	2087
150	2088
84	2089
152	2090
52	2091
13	2092
31	2093
23	2094
17	2095
11	2096
229	2097
4	2098
77	2099
61	2100
260	2101
25	2102
196	2103
15	2104
308	2105
14	2106
183	2107
81	2108
4	2109
4	2110
11	2111
7	2112
1	2113
27	2114
61	2115
29	2116
110	2117
143	2118
207	2119
6	2120
247	2121
63	2122
23	2123
9	2124
253	2125
14	2126
6	2127
45	2128
2	2129
194	2130
4	2131
25	2132
53	2133
37	2134
26	2135
5	2136
2	2137
1	2138
34	2139
117	2140
2	2141
178	2142
339	2143
30	2144
82	2145
360	2146
19	2147
32	2148
23	2149
145	2150
260	2151
397	2152
72	2153
14	2154
8	2155
501	2156
88	2157
386	2158
68	2159
2	2160
4	2161
31	2162
82	2163
50	2164
1	2165
70	2166
10	2167
153	2168
40	2169
2	2170
11	2171
111	2172
85	2173
54	2174
161	2175
2	2176
5	2177
23	2178
30	2179
29	2180
10	2181
17	2182
104	2183
144	2184
359	2185
28	2186
47	2187
1	2188
31	2189
3	2190
410	2191
44	2192
69	2193
317	2194
13	2195
7	2196
6	2197
95	2198
109	2199
4	2200
55	2201
18	2202
28	2203
2	2204
24	2205
3	2206
116	2207
36	2208
81	2209
35	2210
276	2211
300	2212
1	2213
24	2214
25	2215
128	2216
70	2217
116	2218
30	2219
39	2220
2	2221
8	2222
7	2223
544	2224
22	2225
54	2226
102	2227
84	2228
125	2229
1	2230
278	2231
3	2232
2	2233
6	2234
105	2235
68	2236
30	2237
50	2238
52	2239
10	2240
83	2241
25	2242
32	2243
77	2244
88	2245
143	2246
94	2247
424	2248
161	2249
1	2250
56	2251
40	2252
1	2253
65	2254
1	2255
10	2256
50	2257
67	2258
158	2259
1	2260
25	2261
6	2262
8	2263
80	2264
10	2265
158	2266
368	2267
230	2268
31	2269
18	2270
2	2271
89	2272
167	2273
3	2274
7	2275
316	2276
2	2277
89	2278
13	2279
3	2280
297	2281
67	2282
31	2283
26	2284
9	2285
28	2286
7	2287
2	2288
17	2289
6	2290
8	2291
33	2292
32	2293
75	2294
3	2295
33	2296
2	2297
28	2298
14	2299
24	2300
401	2301
81	2302
91	2303
36	2304
52	2305
24	2306
3	2307
27	2308
12	2309
2	2310
60	2311
2	2312
104	2313
51	2314
303	2315
47	2316
5	2317
1	2318
11	2319
20	2320
175	2321
107	2322
38	2323
29	2324
62	2325
29	2326
80	2327
91	2328
20	2329
1	2330
98	2331
188	2332
2	2333
2	2334
46	2335
1	2336
296	2337
79	2338
62	2339
48	2340
75	2341
1	2342
7	2343
28	2344
4	2345
117	2346
50	2347
214	2348
1	2349
269	2350
8	2351
95	2352
4	2353
18	2354
5	2355
8	2356
186	2357
23	2358
15	2359
6	2360
29	2361
56	2362
21	2363
70	2364
199	2365
3	2366
1	2367
69	2368
191	2369
2	2370
15	2371
100	2372
68	2373
85	2374
18	2375
1	2376
6	2377
5	2378
264	2379
21	2380
11	2381
8	2382
2	2383
23	2384
157	2385
1	2386
1	2387
23	2388
8	2389
19	2390
1	2391
7	2392
1	2393
54	2394
52	2395
129	2396
14	2397
92	2398
2	2399
27	2400
25	2401
198	2402
2	2403
201	2404
9	2405
335	2406
29	2407
8	2408
23	2409
50	2410
17	2411
106	2412
64	2413
46	2414
175	2415
12	2416
52	2417
21	2418
10	2419
19	2420
37	2421
19	2422
89	2423
2	2424
61	2425
138	2426
86	2427
99	2428
238	2429
21	2430
3	2431
6	2432
36	2433
250	2434
225	2435
55	2436
97	2437
144	2438
285	2439
18	2440
3	2441
3	2442
17	2443
2	2444
15	2445
1	2446
180	2447
84	2448
9	2449
46	2450
14	2451
212	2452
4	2453
101	2454
34	2455
1	2456
42	2457
37	2458
355	2459
40	2460
1	2461
245	2462
26	2463
10	2464
54	2465
28	2466
22	2467
72	2468
11	2469
180	2470
76	2471
5	2472
39	2473
30	2474
188	2475
115	2476
128	2477
59	2478
516	2479
6	2480
2	2481
20	2482
7	2483
106	2484
73	2485
187	2486
4	2487
29	2488
216	2489
103	2490
35	2491
73	2492
13	2493
54	2494
127	2495
29	2496
27	2497
8	2498
248	2499
2	2500
117	2501
2	2502
18	2503
25	2504
24	2505
198	2506
150	2507
81	2508
173	2509
142	2510
4	2511
97	2512
71	2513
7	2514
36	2515
1	2516
1	2517
4	2518
5	2519
40	2520
51	2521
136	2522
309	2523
80	2524
168	2525
22	2526
52	2527
2	2528
2	2529
35	2530
1	2531
549	2532
170	2533
1	2534
71	2535
80	2536
177	2537
98	2538
54	2539
464	2540
38	2541
2	2542
19	2543
63	2544
593	2545
48	2546
49	2547
2	2548
18	2549
122	2550
262	2551
48	2552
344	2553
4	2554
541	2555
15	2556
58	2557
207	2558
2	2559
52	2560
33	2561
148	2562
7	2563
92	2564
96	2565
5	2566
100	2567
43	2568
96	2569
49	2570
1	2571
30	2572
58	2573
21	2574
25	2575
2	2576
12	2577
300	2578
3	2579
19	2580
145	2581
24	2582
139	2583
95	2584
111	2585
109	2586
1	2587
101	2588
7	2589
76	2590
86	2591
33	2592
141	2593
36	2594
41	2595
13	2596
18	2597
9	2598
1	2599
227	2600
214	2601
1	2602
62	2603
5	2604
125	2605
61	2606
3	2607
12	2608
6	2609
10	2610
76	2611
232	2612
2	2613
224	2614
1	2615
341	2616
83	2617
93	2618
30	2619
8	2620
153	2621
9	2622
110	2623
8	2624
18	2625
70	2626
3	2627
72	2628
10	2629
403	2630
76	2631
2	2632
67	2633
12	2634
28	2635
16	2636
5	2637
17	2638
21	2639
243	2640
34	2641
45	2642
26	2643
6	2644
109	2645
2	2646
96	2647
262	2648
2	2649
143	2650
171	2651
374	2652
28	2653
16	2654
27	2655
3	2656
154	2657
13	2658
111	2659
91	2660
13	2661
38	2662
2	2663
21	2664
2	2665
97	2666
14	2667
41	2668
2	2669
41	2670
35	2671
96	2672
58	2673
323	2674
136	2675
37	2676
7	2677
44	2678
8	2679
94	2680
65	2681
30	2682
338	2683
160	2684
172	2685
2	2686
132	2687
196	2688
26	2689
35	2690
1	2691
4	2692
60	2693
9	2694
43	2695
455	2696
2	2697
1	2698
29	2699
3	2700
6	2701
63	2702
303	2703
98	2704
4	2705
8	2706
20	2707
24	2708
96	2709
29	2710
2	2711
79	2712
73	2713
34	2714
1	2715
156	2716
135	2717
48	2718
62	2719
9	2720
8	2721
12	2722
558	2723
16	2724
67	2725
26	2726
30	2727
33	2728
23	2729
26	2730
265	2731
7	2732
10	2733
29	2734
6	2735
91	2736
2	2737
27	2738
1	2739
117	2740
110	2741
6	2742
13	2743
258	2744
23	2745
400	2746
105	2747
34	2748
185	2749
23	2750
67	2751
57	2752
2	2753
32	2754
1	2755
188	2756
27	2757
120	2758
2	2759
174	2760
17	2761
4	2762
2	2763
73	2764
18	2765
107	2766
6	2767
4	2768
19	2769
35	2770
32	2771
7	2772
10	2773
32	2774
102	2775
33	2776
115	2777
37	2778
42	2779
140	2780
98	2781
186	2782
2	2783
1	2784
20	2785
342	2786
1	2787
1	2788
2	2789
18	2790
4	2791
176	2792
2	2793
104	2794
8	2795
17	2796
103	2797
109	2798
298	2799
57	2800
99	2801
124	2802
4	2803
15	2804
3	2805
118	2806
3	2807
28	2808
105	2809
312	2810
8	2811
10	2812
34	2813
4	2814
25	2815
35	2816
56	2817
59	2818
3	2819
1	2820
271	2821
46	2822
77	2823
81	2824
1	2825
45	2826
14	2827
115	2828
2	2829
41	2830
69	2831
84	2832
4	2833
166	2834
24	2835
1	2836
17	2837
18	2838
168	2839
2	2840
227	2841
24	2842
30	2843
194	2844
24	2845
8	2846
95	2847
25	2848
29	2849
60	2850
20	2851
18	2852
1	2853
231	2854
125	2855
90	2856
18	2857
78	2858
8	2859
8	2860
6	2861
6	2862
8	2863
47	2864
343	2865
2	2866
18	2867
3	2868
191	2869
122	2870
230	2871
12	2872
110	2873
79	2874
34	2875
100	2876
28	2877
77	2878
8	2879
11	2880
60	2881
8	2882
23	2883
23	2884
109	2885
40	2886
8	2887
7	2888
5	2889
239	2890
202	2891
248	2892
24	2893
69	2894
194	2895
3	2896
36	2897
45	2898
54	2899
29	2900
270	2901
72	2902
11	2903
1	2904
4	2905
64	2906
18	2907
46	2908
10	2909
100	2910
18	2911
87	2912
4	2913
316	2914
1	2915
37	2916
6	2917
69	2918
12	2919
5	2920
5	2921
40	2922
28	2923
26	2924
137	2925
250	2926
115	2927
46	2928
202	2929
6	2930
29	2931
45	2932
65	2933
36	2934
26	2935
12	2936
123	2937
325	2938
412	2939
9	2940
54	2941
1	2942
17	2943
4	2944
16	2945
20	2946
84	2947
4	2948
232	2949
8	2950
4	2951
59	2952
5	2953
412	2954
408	2955
119	2956
162	2957
347	2958
88	2959
86	2960
4	2961
99	2962
121	2963
5	2964
8	2965
81	2966
28	2967
41	2968
6	2969
47	2970
1	2971
173	2972
63	2973
64	2974
101	2975
19	2976
35	2977
31	2978
1	2979
38	2980
132	2981
1	2982
407	2983
9	2984
80	2985
8	2986
78	2987
14	2988
3	2989
19	2990
14	2991
72	2992
31	2993
80	2994
15	2995
2	2996
136	2997
148	2998
35	2999
